word,definition
"cloakmaker","someone whose occupation is making or repairing fur garments"
"clocksmith","someone whose occupation is making or repairing clocks and watches"
"candymaker","someone who makes candies and other sweets"
"clockmaker","someone whose occupation is making or repairing clocks and watches"
"confidante","a female confidant"
"comedienne","a female comedian"
"comedienne","a female actor in a comedy"
"commandant","an officer in command of a military unit"
"chronicler","someone who writes chronicles"
"charioteer","the driver of a chariot"
"chutzpanik","a person characterized by chutzpa or guts, from Yiddish"
"churchgoer","a religious person who goes to church regularly"
"codetalker","a secret agent who was one of the Navajos who devised and used a code based on their native language"
"councilman","a man who is a council member"
"councillor","a member of a council"
"chatterbox","an obnoxious and foolish and loquacious talker"
"chatterbox","orchid growing along streams or ponds of western North America having leafy stems and 1 greenish-brown and pinkish flower in the axil of each upper leaf"
"chauvinist","an extreme bellicose nationalist"
"chauvinist","a person with a prejudiced belief in the superiority of his or her own kind"
"cooperator","an associate in an activity or endeavor or sphere of common interest"
"cheapskate","a miserly person"
"compositor","one who sets written material into type"
"classicist","an artistic person who adheres to classicism"
"classicist","a student of ancient Greek and Latin"
"copyreader","an editor who prepares text for publication"
"copywriter","a person employed to write advertising or publicity copy"
"cytologist","a biologist who studies the structure and function of cells"
"cornerback","a defensive football player stationed outside the linebackers"
"cornhusker","a worker who husks corn"
"congregant","a member of a congregation (especially that of a church or synagogue)"
"chapelgoer","a Protestant in England who is not a member of the Church of England"
"counterman","someone who attends a counter (as in a diner)"
"counterspy","a spy who works against enemy espionage"
"compatriot","a person from your own country"
"countryman","a man from your own country"
"countryman","a man who lives in the country and has country ways"
"cuirassier","a cavalryman equipped with a cuirass"
"curmudgeon","a crusty irascible cantankerous old person full of stubborn ideas"
"cowpuncher","a hired hand who tends cattle and performs other duties on horseback"
"crosspatch","a bad-tempered person"
"cheap-jack","a seller of shoddy goods"
"clanswoman","a member of a clan"
"chairwoman","the officer who presides at the meetings of an organization"
"ceramicist","a craftsman who shapes pottery on a potter's wheel and bakes them it a kiln"
"challenger","the contestant who wants to claim the prize from the previous winner"
"competitor","the contestant you hope to defeat"
"caseworker","someone employed to provide social services (especially to the disadvantaged)"
"complainer","a person given to excessive complaints and crying and whining"
"condensate","atmospheric moisture that has condensed because of cold"
"condensate","a product of condensation"
"cross-link","a side bond that links two adjacent chains of atoms in a complex molecule"
"cross-link","to join by creating covalent bonds of adjacent chains of a polymer or protein"
"cloudburst","a heavy rain"
"conduction","the transmission of heat or electricity or sound"
"conditions","the atmospheric conditions that comprise the state of the atmosphere in terms of temperature and wind and clouds and precipitation"
"conditions","the set of circumstances that affect someone's welfare"
"conditions","the prevailing context that influences the performance or the outcome of a process"
"carpospore","a nonmotile spore of red algae"
"citronwood","durable fragrant wood"
"citronwood","wood of a citron tree"
