word,definition
"email","communicate electronically on the computer"
"elegy","a mournful poem"
"envoy","a brief stanza concluding certain forms of poetry"
"envoy","someone sent on a mission to represent the interests of someone else"
"envoy","a diplomat having less authority than an ambassador"
"envoi","a brief stanza concluding certain forms of poetry"
"edict","a legally binding command or decision entered on the court record (as if issued by a court or judge)"
"edict","a formal or authoritative proclamation"
"exode","a farcical afterpiece in the ancient Roman theater"
"etude","a short composition for a solo instrument"
"eagre","a high wave (often dangerous) caused by tidal flow (as by colliding tidal currents or in a narrow estuary)"
"ennui","the feeling of being bored by something tedious"
"eater","any green goods that are good to eat"
"eater","someone who consumes food for nourishment"
"enemy","any hostile group of people"
"enemy","an opposing military force"
"enemy","an armed adversary (especially a member of an opposing military force)"
"enemy","a personal enemy"
"eyrie","any habitation at a high altitude"
"eyrie","the lofty nest of a bird of prey (such as a hawk or eagle)"
"ember","a hot fragment of wood or coal that is left from a fire and is glowing or smoldering"
"esker","(geology) a long winding ridge of post glacial gravel and other sediment"
"eblis","(Islam) the principal evil jinni in Islamic mythology"
"emeer","an independent ruler or chieftain especially in Africa or Arabia"
"expat","a person who is voluntarily absent from home or country"
"emcee","a person who acts as host at formal occasions (makes an introductory speech and introduces other speakers)"
"emcee","act as a master of ceremonies"
"elves","an acronym for emissions of light and very low frequency perturbations due to electromagnetic pulse sources"
"emmer","hard red wheat grown especially in Russia and Germany"
"erica","any plant of the genus Erica"
"elemi","fragrant resin obtain from trees of the family Burseraceae and used as incense"
"ergot","a fungus that infects various cereal plants forming compact black masses of branching filaments that replace many grains of the plant"
"ergot","a plant disease caused by the ergot fungus"
"ephah","an ancient Hebrew unit of dry measure equal to about a bushel"
"eyrir","100 aurar equal 1 krona in Iceland"
"edema","swelling from excessive accumulation of watery fluid in cells, tissues, or serous cavities"
"emery","a hard grey-black mineral consisting of corundum and either hematite or magnetite"
"ethyl","the univalent hydrocarbon radical C2H5 derived from ethane by the removal of one hydrogen atom"
"ester","formed by reaction between an acid and an alcohol with elimination of water"
"epoxy","a thermosetting resin"
"epoxy","glue with epoxy"
"eosin","a red fluorescent dye resulting from the action of bromine on fluorescein"
"epoch","a unit of geological time that is a subdivision of a period and is itself divided into ages"
"epoch","a period marked by distinctive character or reckoned from a fixed point or event"
"epoch","(astronomy) an arbitrarily fixed date that is the point in time relative to which information (as coordinates of a celestial body) is recorded"
"eruct","expel gas from the stomach"
"eruct","eject or send out in large quantities, also metaphorical"
"egest","eliminate from the body"
"exude","release (a liquid) in drops or small quantities"
"exude","make apparent by one's mood or behavior"
"expel","eliminate (a substance)"
"expel","cause to flee"
"expel","remove from a position or office"
"expel","force to leave or move out"
"eject","eliminate (a substance)"
"eject","cause to come out in a squirt"
"eject","put out or expel from a place"
"eject","leave an aircraft rapidly, using an ejection seat or capsule"
"emend","make improvements or corrections to"
"erode","remove soil or rock"
"erode","become ground down or deteriorate"
"educe","develop or evolve from a latent or potential state"
"educe","deduce (a principle) or construe (a meaning)"
"erupt","become active and spew forth lava and rocks"
"erupt","erupt or intensify suddenly"
"erupt","become raw or open"
"erupt","start abruptly"
"erupt","appear on the skin"
"erupt","break out"
"erupt","force out or release suddenly and often violently something pent up"
"erupt","start to burn or burst into flames"
"enter","set out on (an enterprise or subject of study)"
"enter","make a record of"
"enter","become a participant"
"enter","put or introduce into something"
"enter","come on stage"
"enter","to come or go into"
"enter","take on duties or office"
"enter","register formally as a participant or member"
"enter","be or play a part of or in"
"erase","remove from memory or existence"
"erase","wipe out digitally or magnetically recorded information"
"erase","remove by or as if by rubbing or erasing"
"equip","provide with abilities or understanding"
"equip","provide with (something) usually for a specific purpose"
"exalt","raise in rank, character, or status"
"exalt","praise, glorify, or honor"
"exalt","fill with sublime emotion"
"exalt","heighten or intensify"
"elide","leave or strike out"
"evade","avoid or try to avoid fulfilling, answering, or performing (duties, questions, or issues)"
"evade","use cunning or deceit to escape or avoid"
"evade","escape, either physically or mentally"
"evade","practice evasion"
"elude","to avoid or try to avoid fulfilling, answering, or performing duties, questions, or issues"
"elude","escape, either physically or mentally"
"elude","be incomprehensible to"
"extol","praise, glorify, or honor"
"ensky","exalt to the skies"
"exult","to express great joy"
"exult","feel extreme happiness or elation"
"evoke","call to mind"
"evoke","summon into action or bring into existence, often as if by magic"
"evoke","deduce (a principle) or construe (a meaning)"
"evoke","evoke or provoke to appear or occur"
"evoke","call forth (emotions, feelings, and responses)"
"edify","make understand"
"embed","attach to, as a journalist to a military unit when reporting on a war"
"embed","fix or set securely or deeply"
"enjoy","take delight in"
"enjoy","have benefit from"
"enjoy","derive or receive pleasure from"
"enjoy","get pleasure from"
"enjoy","have for one's benefit"
"exert","put to use"
"exert","have and exercise"
"exert","make a great effort at a mental or physical task"
"elute","wash out with a solvent, as in chromatography"
"evict","expel from one's property or force to move out by a legal process"
