word,definition
"antherozoid","a motile male gamete of a plant such as an alga or fern or gymnosperm"
"angiopteris","highly variable species of very large primitive ferns of the Pacific tropical areas with high rainfall"
"anovulation","the absence of ovulation due to immaturity or post-maturity or pregnancy or oral contraceptive pills or dysfunction of the ovary"
"acclimation","adaptation to a new climate (a new temperature or altitude or environment)"
"acetylation","the process of introducing an acetyl group into a compound"
"absorptance","a measure of the rate of decrease in the intensity of electromagnetic radiation (as light) as it passes through a given substance"
"ampere-hour","a unit of charge equal to 3600 coulombs"
"ampere-turn","a unit of magnetomotive force equal to the magnetomotive force produced by the passage of 1 ampere through 1 complete turn of a coil"
"arccosecant","the angle that has a cosecant equal to a given number"
"astigmatism","(optics) defect in an optical system in which light rays from a single point fail to converge in a single focal point"
"astigmatism","(ophthalmology) impaired eyesight resulting usually from irregular conformation of the cornea"
"alkalinuria","a condition in which the urine (which is normally slightly acidic) is alkaline"
"acromphalus","abnormal protrusion of the navel"
"agalactosis","a condition in which milk is not secreted in the mother's breasts after her child has been delivered"
"anorchidism","absence of one of both testes"
"anaesthesia","loss of bodily sensation with or without loss of consciousness"
"arthropathy","a pathology or abnormality of a joint"
"agranulosis","an acute blood disorder (often caused by radiation or drug therapy) characterized by severe reduction in granulocytes"
"asynclitism","the presentation during labor of the head of the fetus at an abnormal angle"
"abocclusion","the condition in which the upper teeth do not touch the lower teeth when biting"
"amyloidosis","a disorder characterized by deposit of amyloid in organs or tissues"
"atopognosia","absence or loss of topognosia"
"atrophedema","recurrent large circumscribed areas of subcutaneous edema"
"atopognosis","absence or loss of topognosia"
"amyotrophia","progressive wasting of muscle tissues"
"acataphasia","a disorder in which a lesion to the central nervous system leaves you unable to formulate a statement or to express yourself in an organized manner"
"aniseikonia","visual defect in which the shape and size of an ocular image differ in the two eyes"
"anthracosis","lung disease caused by inhaling coal dust"
"anencephaly","a defect in brain development resulting in small or missing brain hemispheres"
"acrocephaly","a congenital abnormality of the skull"
"adenomyosis","the presence of endometrium elsewhere than in the lining of the uterus"
"airsickness","motion sickness experienced while traveling by air (especially during turbulence)"
"amenorrhoea","absence or suppression of normal menstrual flow"
"acromegalia","enlargement of bones of hands and feet and face"
"adenomegaly","gland enlargement"
"acarophobia","a morbid fear of small insects and mites and worms"
"agoraphobia","a morbid fear of open spaces, or a fear of being caught alone in some public place"
"androphobia","a morbid fear of men"
"astraphobia","a morbid fear of thunder and lightning"
"Alzheimer's","a progressive form of presenile dementia that is similar to senile dementia except that it usually starts in the 40s or 50s"
"adolescence","in the state that someone is in between puberty and adulthood"
"adolescence","the time period between the beginning of puberty and adulthood"
"acaridiasis","infestation with itch mites"
"anaphylaxis","hypersensitivity reaction to the ingestion or injection of a substance (a protein or drug) resulting from prior contact with a substance"
"atelectasis","collapse of an expanded lung (especially in infants)"
"atypicality","any state that is not typical"
"anticyclone","(meteorology) winds spiraling outward from a high pressure center"
"amblygonite","a white or grey mineral consisting of lithium aluminum phosphate"
"amphibolite","a metamorphic rock composed chiefly of amphibole and plagioclase"
"antioxidant","substance that inhibits oxidation or inhibits reactions promoted by oxygen or peroxides"
"alexandrite","a green variety of chrysoberyl used as a gemstone"
"aminoalkane","a compound derived from ammonia by replacing hydrogen atoms by univalent hydrocarbon radicals"
"aldosterone","a corticosteroid hormone that is secreted by the cortex of the adrenal gland"
"axerophthol","any of several fat-soluble vitamins essential for normal vision"
"anniversary","the date on which an event occurred in some previous year (or the celebration of it)"
